id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_ts
71366,364955,0,16,40.72966,-74.00243,0,200,30,39,0.44,1,251,1561420800000000000
71384,365153,1,11,40.72898,-73.95552,0,229,1,50,0.5,1,188,1399939200000000000
71812,369015,3,81,40.87207,-73.90193,0,90,30,4,0.35,2,346,1546387200000000000
72190,373085,0,4,40.77728,-73.97818,0,110,13,38,0.39,1,0,1550188800000000000
72265,340692,1,11,40.72646,-73.95341,1,59,3,29,0.36,1,15,1560643200000000000
74073,211877,1,0,40.71015,-73.96101,0,195,4,59,0.6,1,71,1561248000000000000
74240,389924,1,0,40.71903,-73.9597,0,169,1,68,0.67,2,215,1559865600000000000
74333,331328,0,10,40.80892,-73.93985,0,113,14,26,0.27,3,253,1448409600000000000
74404,391325,0,2,40.80276,-73.9567,0,250,14,31,0.31,1,78,1345593600000000000
74680,265109,2,14,40.77635,-73.93426,0,115,2,198,2.01,1,257,1559260800000000000
74860,394752,1,11,40.72488,-73.95018,1,55,2,1,0.01,1,0,1301270400000000000
75193,308875,1,0,40.71398,-73.95763,1,69,2,220,2.17,2,8,1561161600000000000
75635,401696,0,13,40.71876,-73.98394,0,150,3,286,2.81,1,191,1561593600000000000
76761,118971,1,39,40.66552,-73.99019,0,169,2,398,3.97,3,182,1561680000000000000
77765,417504,1,11,40.73749,-73.95292,1,179,3,36,0.36,28,79,1561939200000000000
77936,134355,0,5,40.76248,-73.9913,1,150,3,36,0.36,1,49,1560470400000000000
78919,422561,1,50,40.68674,-73.98876,0,135,4,6,0.1,1,0,1454630400000000000
79067,425506,1,19,40.6848,-73.96219,0,350,6,14,0.3,1,156,1555718400000000000
79782,430188,1,0,40.70516,-73.95455,1,120,14,76,0.76,6,343,1553990400000000000
80493,434987,0,6,40.72329,-73.98486,1,71,2,182,1.81,1,200,1562198400000000000
80684,417504,1,11,40.73776,-73.95327,1,349,3,8,0.09,28,60,1459036800000000000
80700,417504,1,11,40.73738,-73.95482,1,349,3,7,0.07,28,60,1558656000000000000
80924,438133,1,22,40.67542,-73.98142,0,165,30,34,0.51,2,189,1537833600000000000
81739,417504,1,11,40.73842,-73.95312,1,249,3,2,0.02,28,60,1305158400000000000
82549,448312,1,55,40.6926,-73.99832,1,100,3,66,0.68,2,0,1473984000000000000
82550,448312,1,55,40.69441,-73.99771,0,200,3,80,0.85,2,106,1561852800000000000
82638,449787,0,6,40.72399,-73.98374,0,169,4,240,2.4,1,276,1559779200000000000
82928,451545,1,1,40.6824,-73.94615,0,185,3,46,1.07,1,248,1562025600000000000
83243,453519,1,3,40.68949,-73.91708,0,65,2,228,2.27,1,194,1560124800000000000
83446,454756,1,24,40.68819,-73.97258,0,130,35,5,0.05,1,135,1535932800000000000
83722,456638,1,0,40.7205,-73.96015,0,199,30,8,0.11,1,30,1535241600000000000
83847,410094,0,6,40.72451,-73.98094,0,225,2,33,0.33,1,0,1546387200000000000
84010,417504,1,11,40.73813,-73.95394,1,179,3,13,0.14,28,81,1561593600000000000
84059,459054,1,8,40.67591,-73.94715,0,150,5,5,0.05,1,0,1532217600000000000
84659,462776,0,6,40.72843,-73.98895,0,139,1,388,3.88,1,142,1561507200000000000
84905,464506,0,79,40.71271,-73.99776,1,95,3,223,2.22,2,60,1561248000000000000
85094,322716,1,8,40.66966,-73.94735,0,79,15,11,0.11,5,179,1547424000000000000
86215,327900,0,13,40.71965,-73.98766,0,150,2,151,1.51,2,52,1561334400000000000
89427,116599,1,19,40.68613,-73.96536,0,650,5,0,0.0,3,365,1301270400000000000
89621,209460,1,1,40.68048,-73.94911,0,90,3,218,2.26,4,324,1561680000000000000
93313,25183,1,1,40.68314,-73.93963,0,120,2,75,0.76,2,237,1561248000000000000
94035,35375,2,14,40.75961,-73.91117,1,80,1,42,1.21,2,365,1562371200000000000
94209,503800,1,8,40.67473,-73.94494,0,100,90,0,0.0,1,365,1301270400000000000
94477,478395,1,1,40.69305,-73.93185,0,175,2,370,3.74,1,204,1562284800000000000
94783,473113,1,8,40.67174,-73.95663,0,120,5,104,1.04,1,272,1561075200000000000
95747,509341,1,0,40.71055,-73.95098,0,140,7,13,0.13,1,0,1468800000000000000
95883,509918,1,1,40.69465,-73.95458,0,200,5,4,0.07,1,9,1545782400000000000
96471,116599,1,19,40.68413,-73.96542,1,165,4,11,0.11,3,365,1559865600000000000
98330,31374,0,26,40.73877,-73.97707,0,125,4,1,0.01,3,181,1325548800000000000
98663,520279,0,12,40.74893,-73.99544,0,130,30,19,0.19,1,189,1528675200000000000
99070,522065,0,10,40.79406,-73.94102,2,65,7,131,1.31,2,0,1558828800000000000
99085,522164,1,24,40.68795,-73.97332,0,123,30,15,0.15,1,189,1556668800000000000
100002,523218,0,15,40.85295,-73.93361,1,67,2,136,1.37,1,296,1560729600000000000
100184,526653,2,88,40.72413,-73.76133,1,50,1,43,0.45,1,88,1562544000000000000
100186,526805,1,42,40.66918,-73.99187,0,130,7,98,0.99,1,35,1561680000000000000
101053,530032,1,0,40.71125,-73.95613,1,100,3,31,0.31,1,0,1551398400000000000
102995,178043,0,4,40.78558,-73.9696,0,212,21,45,0.46,1,35,1514764800000000000
103161,465278,1,0,40.71577,-73.96053,0,190,3,124,1.76,1,359,1561507200000000000
103311,417504,1,11,40.73861,-73.95485,1,599,3,9,0.09,28,60,1526688000000000000
103806,251176,0,6,40.72577,-73.98745,0,249,5,166,1.68,2,365,1558915200000000000
105469,547386,2,91,40.58615,-73.81245,1,70,27,13,0.13,1,335,1442793600000000000
105510,322716,1,8,40.67086,-73.94872,0,100,30,15,0.16,5,282,1546646400000000000
106363,551055,0,2,40.82773,-73.95231,1,60,3,380,3.83,2,247,1561507200000000000
106647,552679,1,1,40.68505,-73.95684,0,135,2,86,0.87,1,102,1560643200000000000
107630,306739,1,11,40.72911,-73.95493,0,175,3,248,2.53,3,274,1560988800000000000
107895,3088389,0,4,40.77944,-73.98567,0,120,5,49,0.56,1,201,1560902400000000000
110739,568568,0,9,40.74503,-73.98876,0,169,18,54,0.57,1,98,1562112000000000000
112100,572527,1,8,40.67539,-73.96093,0,165,7,3,0.03,1,157,1356998400000000000
112304,573316,0,2,40.8054,-73.95189,1,90,1,1,0.02,1,0,1451692800000000000
112359,571952,0,7,40.78491,-73.9508,0,225,2,56,0.57,1,312,1545955200000000000
112435,181376,1,24,40.69088,-73.97307,1,95,2,163,1.66,2,331,1558656000000000000
113265,314582,1,8,40.67555,-73.95057,1,55,2,247,2.51,2,275,1561075200000000000
113945,275582,0,5,40.75835,-73.99193,1,85,10,116,1.17,1,174,1557532800000000000
114123,579495,1,39,40.66527,-73.9886,0,199,14,27,0.28,2,223,1558224000000000000
114229,314941,0,13,40.71895,-73.99434,0,211,1,52,0.6,3,361,1559952000000000000
114969,582598,0,9,40.75579,-73.96699,0,145,6,39,0.4,1,0,1537747200000000000
115535,567187,0,2,40.82399,-73.95328,1,65,14,35,0.35,1,283,1559347200000000000
115678,127772,0,2,40.81822,-73.94095,0,99,1,320,3.23,1,220,1561248000000000000
115748,585166,2,14,40.76434,-73.92132,0,110,4,30,0.32,1,363,1560643200000000000
116940,209460,1,8,40.67705,-73.94925,0,80,3,225,2.27,4,315,1561334400000000000
117425,593115,1,55,40.69263,-73.99438,0,150,30,95,0.96,1,281,1527292800000000000
118061,2248897,1,1,40.68448,-73.92747,0,110,4,70,0.75,1,283,1561680000000000000
118430,585458,0,12,40.74412,-74.00208,1,290,2,35,0.36,1,20,1546473600000000000
118680,599354,0,6,40.73067,-73.98702,1,87,2,0,0.0,1,0,1301270400000000000
120362,138069,1,0,40.70665,-73.94061,0,190,4,50,0.51,1,331,1562025600000000000
121687,262812,1,0,40.72063,-73.95952,0,200,2,29,0.31,1,36,1561248000000000000
121861,611716,1,22,40.67644,-73.98082,0,165,2,23,0.23,2,7,1462147200000000000
123784,617990,0,2,40.80481,-73.94794,0,110,2,142,1.44,2,301,1560643200000000000
125053,622460,0,6,40.72533,-73.99143,0,395,2,70,0.73,1,170,1561939200000000000
125163,622855,1,1,40.68569,-73.93038,1,99,2,38,0.54,2,307,1559520000000000000
125594,308652,1,52,40.64302,-73.97255,1,39,1,82,0.94,2,365,1558224000000000000
126443,627217,0,6,40.72939,-73.98857,0,189,2,403,4.1,3,201,1562457600000000000
126816,620288,0,4,40.79918,-73.96607,1,85,1,3,0.03,1,0,1415232000000000000
127387,23276,1,42,40.66862,-73.9926,0,260,30,3,0.03,1,316,1407110400000000000
128975,256161,0,2,40.81333,-73.94453,0,122,1,116,1.18,5,271,1560384000000000000
131154,275563,1,11,40.72473,-73.95199,0,165,2,175,1.79,1,139,1562457600000000000
132516,85330,2,57,40.70925,-73.85262,0,97,3,28,1.21,3,209,1561939200000000000
132570,651390,0,16,40.73215,-74.00922,0,170,4,24,0.25,1,0,1514246400000000000
132695,507186,1,0,40.71109,-73.94332,0,125,2,15,0.15,1,0,1465171200000000000
133025,653405,0,25,40.7463,-73.97926,1,130,4,105,1.07,1,193,1559779200000000000
134934,652842,1,0,40.71823,-73.95849,0,225,10,22,0.38,1,52,1559174400000000000
135393,663764,1,23,40.651,-73.94886,1,50,2,263,2.69,2,136,1561334400000000000
135465,663879,1,24,40.68626,-73.97598,0,170,3,86,0.91,2,286,1560988800000000000
135706,665013,0,12,40.74488,-74.001,0,132,4,10,0.1,1,0,1483228800000000000
136493,663384,1,22,40.67632,-73.97616,0,250,7,18,0.21,1,18,1558915200000000000
138216,674970,1,11,40.72212,-73.94254,0,141,5,8,0.21,1,9,1531008000000000000
139624,680818,1,8,40.67456,-73.95151,0,64,20,70,0.73,1,3,1548892800000000000
140133,622866,1,0,40.71363,-73.96019,0,249,3,150,1.55,1,277,1562284800000000000
140425,683975,1,8,40.6755,-73.95878,1,79,2,115,1.18,1,0,1495670400000000000
140973,686147,0,6,40.72274,-73.97581,0,185,2,69,0.71,1,233,1558828800000000000
141154,686768,1,50,40.6858,-73.9828,0,120,3,232,2.41,1,221,1561161600000000000
141335,687361,1,22,40.67535,-73.97654,0,495,1,35,0.41,1,355,1515801600000000000
141890,689661,0,40,40.72255,-73.99346,0,375,3,18,0.21,1,0,1380585600000000000
141984,630453,0,40,40.72094,-73.99706,0,175,3,68,0.69,1,277,1560124800000000000
142069,277747,0,6,40.72485,-73.97813,0,150,4,22,0.23,1,0,1415577600000000000
144087,616825,0,2,40.80473,-73.9532,0,259,8,17,0.17,1,343,1558137600000000000
144148,299755,0,6,40.72217,-73.98419,1,96,1,34,0.58,1,0,1451952000000000000
145064,404424,1,0,40.71943,-73.9565,0,145,7,8,0.08,1,0,1402012800000000000
145188,703156,0,12,40.74249,-74.00329,0,200,4,0,0.0,1,0,1301270400000000000
145994,706418,0,4,40.79264,-73.97294,0,95,5,2,0.08,1,0,1530835200000000000
146754,709434,1,54,40.65749,-73.97675,0,250,4,52,0.72,1,188,1556323200000000000
147586,709334,0,2,40.80474,-73.94688,0,295,2,74,0.76,2,264,1560643200000000000
148201,715807,0,29,40.72831,-74.00177,0,175,3,18,0.19,1,0,1369958400000000000
148259,716064,1,0,40.71541,-73.94144,0,451,2,72,0.86,1,331,1557532800000000000
148825,718349,0,4,40.79765,-73.96245,0,165,2,191,2.18,1,236,1561766400000000000
149287,720320,0,7,40.78508,-73.95332,0,250,4,0,0.0,1,0,1301270400000000000
149777,716306,3,161,40.89747,-73.8639,0,77,1,197,2.49,1,309,1561248000000000000
150804,726333,0,13,40.72008,-73.98404,0,250,4,19,0.2,1,0,1562371200000000000
151199,722320,2,14,40.75725,-73.91098,0,129,1,414,4.34,1,245,1562112000000000000
151478,216191,1,0,40.7102,-73.94495,1,98,2,8,0.09,4,0,1544486400000000000
152071,731855,1,22,40.67359,-73.97904,0,150,2,0,0.0,1,8,1301270400000000000
152078,731904,0,6,40.72674,-73.9782,1,95,7,25,0.3,1,359,1549929600000000000
152259,256161,0,2,40.81156,-73.94571,1,55,3,119,1.22,5,333,1559001600000000000
152263,732535,0,2,40.80497,-73.95016,0,300,2,203,2.14,3,258,1562371200000000000
152520,733894,2,32,40.7385,-73.91806,1,42,40,53,0.55,3,236,1542326400000000000
153405,737585,1,11,40.72937,-73.95671,0,125,2,104,1.09,1,22,1560643200000000000
153780,739499,0,6,40.72587,-73.98438,1,175,3,175,1.8,1,236,1561680000000000000
154934,745069,0,2,40.82426,-73.9463,1,75,3,38,0.42,3,365,1525737600000000000
155296,656841,1,0,40.71624,-73.96272,0,255,45,39,0.5,1,89,1556755200000000000
157673,757166,1,1,40.68101,-73.94081,0,72,31,88,0.91,1,164,1560643200000000000
158061,758441,1,1,40.68669,-73.91989,1,165,1,27,0.28,4,311,1507420800000000000
158176,573065,1,0,40.71534,-73.95914,0,165,5,117,1.28,1,23,1561766400000000000
158290,759583,1,19,40.68288,-73.96024,1,75,3,43,0.44,2,365,1558310400000000000
158913,762563,1,11,40.72489,-73.95494,0,130,5,4,0.05,1,0,1426204800000000000
158955,465589,1,0,40.70867,-73.94284,0,139,2,385,4.0,1,222,1561766400000000000
159749,54275,1,1,40.67963,-73.93908,1,88,1,64,0.68,3,238,1561939200000000000
159815,54275,1,1,40.6798,-73.93908,1,80,1,39,0.41,3,218,1561334400000000000
159913,759883,0,12,40.74346,-73.99882,1,150,2,37,1.79,1,0,1562112000000000000
160609,769247,0,4,40.77724,-73.98109,0,200,3,10,0.12,1,0,1546300800000000000
160994,770831,0,6,40.72972,-73.97995,0,200,2,103,1.08,1,235,1561334400000000000
161366,733894,2,32,40.74102,-73.91681,1,42,40,41,0.43,3,246,1559347200000000000
161394,772300,1,0,40.71309,-73.94128,1,90,6,3,0.03,1,0,1409443200000000000
161996,1856604,0,2,40.83096,-73.94633,0,295,3,227,2.33,1,247,1561507200000000000
162493,776490,1,0,40.71323,-73.95745,0,450,5,37,0.79,1,15,1545868800000000000
162508,776645,1,8,40.67212,-73.9506,0,130,2,29,0.35,1,119,1561680000000000000
163627,242506,1,0,40.71023,-73.96665,1,89,3,205,2.31,3,0,1514678400000000000
163809,781647,0,2,40.80523,-73.95139,0,198,5,42,0.44,2,234,1559520000000000000
163814,627217,0,6,40.72636,-73.98917,0,99,2,280,2.92,3,257,1562284800000000000
163836,32169,1,11,40.72185,-73.93956,1,46,4,86,0.89,3,350,1559952000000000000
164989,69439,0,33,40.72351,-73.99683,1,140,2,54,0.56,1,221,1560643200000000000
165080,787273,1,45,40.6809,-73.99233,0,500,7,7,0.07,1,0,1535500800000000000
165461,867225,0,35,40.80525,-73.95916,1,75,5,57,0.59,2,201,1546300800000000000
165824,733894,2,32,40.74,-73.91901,1,33,44,31,0.32,3,161,1556668800000000000
166006,791287,0,4,40.80006,-73.96049,0,250,31,188,1.94,1,259,1534982400000000000
166172,792159,1,3,40.70283,-73.92131,1,60,3,480,6.7,1,0,1562457600000000000
166541,793620,0,15,40.84468,-73.94303,1,75,2,34,0.35,1,222,1560556800000000000
166983,795640,1,45,40.68252,-73.99619,0,350,5,6,0.06,1,0,1438992000000000000
167013,306605,0,12,40.74342,-73.99483,0,205,9,3,0.04,2,76,1526169600000000000
167017,795889,1,22,40.67853,-73.98089,0,219,5,2,0.03,1,0,1409443200000000000
167222,22486,1,22,40.6788,-73.97643,1,60,1,20,0.21,6,258,1535068800000000000
167482,789257,0,4,40.77886,-73.98042,0,185,2,129,1.33,1,14,1559865600000000000
168084,800982,0,6,40.72578,-73.97879,0,190,3,147,1.6,1,27,1561852800000000000
168123,720558,1,39,40.66085,-73.98537,0,105,28,101,1.06,1,167,1561939200000000000
168546,803086,0,10,40.80113,-73.94503,0,250,2,11,0.12,2,68,1451692800000000000
168810,747698,0,4,40.78569,-73.97581,0,175,65,11,0.12,1,358,1381795200000000000
169002,805344,0,2,40.82411,-73.94934,1,65,2,41,0.43,2,59,1560643200000000000
169152,806112,1,1,40.68131,-73.95332,0,75,2,87,1.09,1,0,1492473600000000000
169306,806214,3,127,40.85811,-73.90675,1,37,4,117,1.21,1,232,1558396800000000000
169464,806774,1,0,40.70667,-73.96524,0,85,2,86,0.89,2,15,1557964800000000000
169483,807642,1,82,40.60452,-73.97103,0,106,7,0,0.0,2,0,1301270400000000000
170420,812814,0,10,40.7932,-73.94007,0,79,2,15,0.16,1,0,1455494400000000000
170761,67778,1,24,40.68768,-73.97611,1,85,2,35,0.55,2,161,1562025600000000000
171776,803086,0,2,40.80224,-73.94558,1,170,2,17,0.18,2,88,1443657600000000000
172700,302772,0,13,40.71473,-73.98842,1,115,3,3,0.04,2,337,1455494400000000000
172870,781647,0,2,40.80518,-73.95359,1,89,5,43,0.47,2,247,1514937600000000000
173072,826192,0,2,40.80827,-73.95329,2,49,3,168,4.6,1,248,1562371200000000000
173151,826459,1,11,40.72901,-73.95812,1,91,3,241,2.49,1,287,1561334400000000000
173742,829652,0,36,40.73476,-73.98452,0,400,2,105,1.13,1,304,1561248000000000000
174527,833926,1,3,40.69055,-73.92357,0,150,2,11,0.46,1,0,1540684800000000000
174966,836168,0,4,40.7735,-73.98697,0,2000,30,30,0.33,11,0,1525478400000000000
176135,842125,1,8,40.67505,-73.95969,0,97,3,31,0.32,1,193,1540252800000000000
176653,844862,0,6,40.72974,-73.98201,1,100,4,49,0.51,2,43,1557187200000000000
176962,846309,1,0,40.70925,-73.95425,0,179,4,23,0.24,1,25,1555113600000000000
177421,848748,1,11,40.72315,-73.95226,0,500,2,20,0.21,2,127,1561334400000000000
177495,848960,0,12,40.73939,-73.99612,0,429,10,18,0.9,1,0,1561334400000000000
177606,849492,0,26,40.74112,-73.97686,0,189,6,90,0.95,1,303,1561248000000000000
179670,21475,0,13,40.72019,-73.98217,1,120,2,99,1.04,1,345,1561593600000000000
179741,314941,0,40,40.72133,-73.99666,0,300,1,6,0.06,3,115,1561680000000000000
180507,864735,2,14,40.75744,-73.92163,0,107,30,21,0.22,8,200,1543622400000000000
180792,864735,2,14,40.75695,-73.9202,0,95,30,24,0.26,8,271,1554336000000000000
181972,872121,0,2,40.8296,-73.94651,0,199,2,111,1.17,1,12,1559433600000000000
182069,39260,0,10,40.79056,-73.9468,0,120,2,86,0.91,1,268,1560988800000000000
182095,872805,0,16,40.73631,-73.99977,0,199,15,66,0.69,2,89,1556496000000000000
182177,873273,3,101,40.86466,-73.85709,0,125,2,271,2.84,2,347,1560988800000000000
182649,876054,1,0,40.71312,-73.96199,1,70,2,227,2.4,1,37,1560816000000000000
185266,889106,1,0,40.71297,-73.94336,1,75,4,80,1.55,1,0,1562371200000000000
187488,871727,0,16,40.73712,-74.00166,1,100,30,5,0.07,1,359,1543795200000000000
187566,279078,1,1,40.69242,-73.95097,0,99,2,187,1.97,2,287,1560124800000000000
187986,904833,0,12,40.73862,-73.99758,0,250,1,2,0.02,1,0,1440720000000000000
188146,906200,1,0,40.7158,-73.95803,0,350,6,1,0.02,1,233,1451606400000000000
188661,909146,1,34,40.68262,-73.97299,0,170,3,67,0.7,1,129,1539993600000000000
188674,909234,0,6,40.73217,-73.98801,0,165,1,63,0.68,1,0,1515715200000000000
189135,179020,0,5,40.76311,-73.99388,1,99,1,89,1.0,1,353,1561939200000000000
189181,912541,0,12,40.74695,-74.00454,1,255,4,1,0.02,1,365,1397952000000000000
189732,489400,1,47,40.67497,-73.87305,0,169,3,177,1.86,1,297,1561766400000000000
189787,915640,1,8,40.66788,-73.94813,0,99,4,90,0.94,1,56,1561852800000000000
190267,918866,0,7,40.76684,-73.95944,0,169,7,39,0.41,1,44,1562457600000000000
190542,920542,1,1,40.68967,-73.95445,0,160,3,42,0.44,1,355,1558137600000000000
190968,922922,1,34,40.67946,-73.96501,0,215,3,33,0.35,1,156,1557273600000000000
190974,874471,1,22,40.66944,-73.98083,0,130,3,179,2.02,1,273,1559088000000000000
191075,923915,0,6,40.72566,-73.97748,1,110,3,81,0.85,2,274,1553731200000000000
193105,936114,0,5,40.7709,-73.99181,1,150,28,43,0.45,2,258,1561766400000000000
193333,302936,1,0,40.71943,-73.95958,1,65,30,52,0.54,1,276,1540944000000000000
193393,938056,2,32,40.74249,-73.92466,1,75,2,160,1.68,1,65,1561420800000000000
193853,48599,0,12,40.74033,-74.00024,0,149,6,23,0.27,2,0,1526860800000000000
194154,936830,0,4,40.7969,-73.96128,1,89,6,35,0.37,1,180,1497744000000000000
195123,940724,0,15,40.83403,-73.94553,1,50,1,225,2.35,1,343,1560297600000000000
195233,949221,1,21,40.65513,-73.95641,1,43,1,401,6.62,2,43,1562198400000000000
195240,949221,1,21,40.65589,-73.95539,1,42,1,72,0.84,2,96,1560729600000000000
195578,304493,1,0,40.70275,-73.94501,1,85,1,46,0.97,1,59,1546128000000000000
195971,953279,1,1,40.68897,-73.93569,0,139,3,83,1.19,1,255,1561248000000000000
195989,611716,1,22,40.67617,-73.98136,1,105,1,211,2.21,2,252,1560556800000000000
196010,953565,1,22,40.67595,-73.98053,0,265,5,15,0.16,1,0,1434240000000000000
197155,960836,0,5,40.76415,-73.99067,0,149,1,122,1.29,1,20,1561248000000000000
197753,964482,0,2,40.83127,-73.94718,1,68,2,295,3.9,2,188,1560297600000000000
197942,289135,1,1,40.68497,-73.95592,0,99,3,207,2.18,1,304,1562457600000000000
199195,971075,0,2,40.82922,-73.94174,1,75,3,50,0.65,2,38,1553904000000000000
199312,973438,1,0,40.71137,-73.94362,1,100,2,273,2.85,1,254,1561334400000000000
200645,933378,0,7,40.76739,-73.9557,2,90,1,0,0.0,1,0,1301270400000000000
200955,568325,0,6,40.73089,-73.98195,0,160,30,25,0.26,1,46,1525046400000000000
201992,988350,1,22,40.6755,-73.97859,0,190,4,105,1.62,1,328,1557532800000000000
202273,918087,1,1,40.68812,-73.94934,1,67,4,72,0.76,3,0,1482710400000000000
203901,1000477,0,7,40.7694,-73.9572,0,190,1,8,0.08,1,0,1474156800000000000
204065,51038,1,19,40.68634,-73.96161,0,248,2,58,0.61,6,199,1559606400000000000
204833,903686,1,0,40.7093,-73.9497,1,100,6,8,0.09,1,249,1442448000000000000
204959,464506,0,31,40.713,-73.99752,1,95,3,172,1.84,2,64,1562025600000000000
205043,1007558,0,38,40.75895,-73.9883,1,150,1,330,7.14,1,111,1560988800000000000
205485,1010242,1,1,40.68186,-73.94113,0,145,3,123,1.29,1,287,1560211200000000000
205735,1011426,1,3,40.68364,-73.91076,1,41,2,55,0.59,1,286,1556582400000000000
205867,1012691,1,0,40.71893,-73.9428,0,120,4,87,0.99,1,263,1562112000000000000
206071,12221,3,112,40.82802,-73.92039,1,50,3,258,2.7,2,276,1561420800000000000
206316,1014639,1,24,40.68765,-73.97073,0,157,2,4,0.18,1,0,1535328000000000000
206772,1017473,1,0,40.71413,-73.96596,0,195,14,31,0.33,1,263,1558828800000000000
206957,1018472,1,53,40.58422,-73.94079,0,70,4,128,1.34,2,90,1479168000000000000
208148,1024355,1,0,40.71973,-73.95582,0,185,3,14,0.15,1,0,1440979200000000000
208889,1029021,1,1,40.69025,-73.93323,0,145,3,30,0.32,3,11,1561334400000000000
209310,1031148,2,32,40.73826,-73.92458,1,50,28,258,2.9,1,287,1559001600000000000
211078,306739,1,11,40.73049,-73.96115,0,185,3,228,2.39,3,1,1524614400000000000
211974,272730,0,6,40.72956,-73.97903,0,250,1,60,0.65,1,0,1561939200000000000
212109,666271,0,16,40.73854,-74.00821,1,80,90,9,0.2,1,338,1561852800000000000
212178,1094178,0,38,40.75877,-73.98863,0,230,2,179,1.88,1,44,1560902400000000000
212544,1096084,1,42,40.67688,-73.9859,0,100,7,9,0.1,1,0,1466640000000000000
213272,293130,1,3,40.70051,-73.92204,1,40,1,1,0.37,1,5,1555804800000000000
